Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Turkiye,TUR,2014,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.04
Turkiye,TUR,2013,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.94
Turkiye,TUR,2012,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.636
Turkiye,TUR,2011,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.282
Turkiye,TUR,2010,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.373
Turkiye,TUR,2009,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.528
Turkiye,TUR,2008,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,9.614
Turkiye,TUR,2007,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.774
Turkiye,TUR,2006,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.591
Turkiye,TUR,2005,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.45
Turkiye,TUR,2004,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.782
Turkiye,TUR,2003,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.712
Turkiye,TUR,2002,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,10.705
Turkiye,TUR,2001,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.708
Turkiye,TUR,2000,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.356
Turkiye,TUR,1999,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.51
Turkiye,TUR,1998,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.586
Turkiye,TUR,1997,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.138
Turkiye,TUR,1996,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.529
Turkiye,TUR,1995,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.371
Turkiye,TUR,1994,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.358
Turkiye,TUR,1993,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.079
Turkiye,TUR,1992,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.293
Turkiye,TUR,1991,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.479
Turkiye,TUR,2021,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.884
Turkiye,TUR,2020,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.74
Turkiye,TUR,2019,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,19.29
Turkiye,TUR,2018,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,21.15
Turkiye,TUR,2017,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,23.905
Turkiye,TUR,2016,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,25.931
Turkiye,TUR,2015,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.353
Turkiye,TUR,2014,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,28.912
Turkiye,TUR,2013,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.457
Turkiye,TUR,2012,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.824
Turkiye,TUR,2011,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,34.109
Turkiye,TUR,2010,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,35.469
Turkiye,TUR,2009,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,39.022
Turkiye,TUR,2008,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.093
Turkiye,TUR,2007,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,41.189
Turkiye,TUR,2006,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.484
Turkiye,TUR,2005,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.512
Turkiye,TUR,2004,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,43.835
Turkiye,TUR,2003,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,44.046
Turkiye,TUR,2002,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.147
Turkiye,TUR,2001,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,52.99
Turkiye,TUR,2000,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,53.517
Turkiye,TUR,1999,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,56.587
Turkiye,TUR,1998,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,57.464
Turkiye,TUR,1997,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,58.72
Turkiye,TUR,1996,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,59.6
Turkiye,TUR,1995,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,59.807
Turkiye,TUR,1994,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,60.902
Turkiye,TUR,1993,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,61.246
Turkiye,TUR,1992,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,61.257
Turkiye,TUR,1991,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,67.449
Turkiye,TUR,1990,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,64.443
Turkiye,TUR,1989,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,59.062
Turkiye,TUR,1988,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.762
Turkiye,TUR,1987,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,75.6
Turkiye,TUR,1986,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,81.021
Turkiye,TUR,1985,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,85.888
Turkiye,TUR,1984,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,89.425
Turkiye,TUR,1983,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.811
Turkiye,TUR,1982,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,100.344
Turkiye,TUR,1981,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.394
Turkiye,TUR,1980,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.607
Turkiye,TUR,1979,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,107.822
Turkiye,TUR,1978,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,106.097
Turkiye,TUR,1977,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.737
Turkiye,TUR,1976,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,109.404
Turkiye,TUR,1975,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,114.703
Turkiye,TUR,1974,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,122.975
Turkiye,TUR,1973,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,126.509
Turkiye,TUR,1972,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,123.934
Turkiye,TUR,1971,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,118.711
Turkiye,TUR,1970,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,110.034
Turkiye,TUR,1969,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,105.777
Turkiye,TUR,1968,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.999
Turkiye,TUR,1967,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,89.309
Turkiye,TUR,1966,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,107.689
Turkiye,TUR,1965,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,117.573
Turkiye,TUR,1964,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,125.388
Turkiye,TUR,1963,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,133.622
Turkiye,TUR,1962,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,143.004
Turkiye,TUR,1961,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,150.567
Turkiye,TUR,1960,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,152.922
Turkiye,TUR,2021,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,58.042
Turkiye,TUR,2020,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,58.285
Turkiye,TUR,2019,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,48.281
Turkiye,TUR,2018,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.596
Turkiye,TUR,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,51.583
Turkiye,TUR,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,53.88
Turkiye,TUR,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,54.342
Turkiye,TUR,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,55.312
Turkiye,TUR,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,56.695
Turkiye,TUR,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,60.08
Turkiye,TUR,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,64.635
Turkiye,TUR,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,63.836
Turkiye,TUR,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,65.104
Turkiye,TUR,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,67.182
Turkiye,TUR,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,68.412
Turkiye,TUR,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,69.96
Turkiye,TUR,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,71.116
Turkiye,TUR,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,72.619
Turkiye,TUR,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,74.282
Turkiye,TUR,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,75.909
Turkiye,TUR,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.739
Turkiye,TUR,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.788
Turkiye,TUR,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,93.732
Turkiye,TUR,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,84.153
Turkiye,TUR,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,86.496
Turkiye,TUR,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,88.786
Turkiye,TUR,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,91.614
Turkiye,TUR,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,93.461
Turkiye,TUR,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,95.595
Turkiye,TUR,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,98.067
Turkiye,TUR,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,99.463
Turkiye,TUR,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,101.952
Turkiye,TUR,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.328
Turkiye,TUR,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,106.595
Turkiye,TUR,1987,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,109.993
Turkiye,TUR,1986,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,112.474
Turkiye,TUR,1985,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,114.99
Turkiye,TUR,1984,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,117.423
Turkiye,TUR,1983,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.159
Turkiye,TUR,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,123.744
Turkiye,TUR,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,125.787
Turkiye,TUR,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,126.604
Turkiye,TUR,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.349
Turkiye,TUR,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,130.092
Turkiye,TUR,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,134.17
Turkiye,TUR,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,140.947
Turkiye,TUR,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,142.367
Turkiye,TUR,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,143.016
Turkiye,TUR,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,145.765
Turkiye,TUR,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,148.354
Turkiye,TUR,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,152.943
Turkiye,TUR,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,155.461
Turkiye,TUR,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,157.227
Turkiye,TUR,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,159.447
Turkiye,TUR,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.004
Turkiye,TUR,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,165.797
Turkiye,TUR,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,164.744
Turkiye,TUR,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,165.329
Turkiye,TUR,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,166.694
Turkiye,TUR,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,171.553
Turkiye,TUR,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,174.506
Turkiye,TUR,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.181
Turkiye,TUR,2021,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,126.784
Turkiye,TUR,2020,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,130.644
Turkiye,TUR,2019,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,110.797
Turkiye,TUR,2018,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,113.626
Turkiye,TUR,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,118.718
Turkiye,TUR,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,126.475
Turkiye,TUR,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,124.737
Turkiye,TUR,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,124.841
Turkiye,TUR,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,129.115
Turkiye,TUR,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,137.27
Turkiye,TUR,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,146.755
Turkiye,TUR,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,144.366
Turkiye,TUR,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,148.468
Turkiye,TUR,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,152.619
Turkiye,TUR,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,154.785
Turkiye,TUR,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,157.944
Turkiye,TUR,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,161.01
Turkiye,TUR,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,162.806
Turkiye,TUR,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,165.838
Turkiye,TUR,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,167.93
Turkiye,TUR,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,170.674
Turkiye,TUR,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,173.652
Turkiye,TUR,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.158
Turkiye,TUR,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,182.742
Turkiye,TUR,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,189.317
Turkiye,TUR,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,194.157
Turkiye,TUR,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,201.456
Turkiye,TUR,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,201.604
Turkiye,TUR,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,203.546
Turkiye,TUR,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,206.129
Turkiye,TUR,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,205.786
Turkiye,TUR,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,209.484
Turkiye,TUR,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,213.322
Turkiye,TUR,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,216.021
Turkiye,TUR,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,219.357
Turkiye,TUR,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,223.039
Turkiye,TUR,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,226.873
Turkiye,TUR,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,230.132
Turkiye,TUR,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,232.291
Turkiye,TUR,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,234.81
Turkiye,TUR,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,239.358
Turkiye,TUR,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,241.595
Turkiye,TUR,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,246.556
Turkiye,TUR,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,249.56
Turkiye,TUR,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,252.842
Turkiye,TUR,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,257.881
Turkiye,TUR,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,259.6
Turkiye,TUR,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,261.313
Turkiye,TUR,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,264
Turkiye,TUR,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,264.011
Turkiye,TUR,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,269.373
Turkiye,TUR,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,271.922
Turkiye,TUR,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,275.453
Turkiye,TUR,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,278.673
Turkiye,TUR,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,278.489
Turkiye,TUR,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,282.421
Turkiye,TUR,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,282.917
Turkiye,TUR,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,284.137
Turkiye,TUR,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,283.325
Turkiye,TUR,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,288.856
Turkiye,TUR,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,296.546
Turkiye,TUR,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,303.486
Turkiye,TUR,2018,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,69.8
Turkiye,TUR,2014,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,73.5
Turkiye,TUR,2013,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,73.5
Turkiye,TUR,2008,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,73
Turkiye,TUR,2004,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,72.2
Turkiye,TUR,2003,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,71
Turkiye,TUR,1998,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,63.9
Turkiye,TUR,1993,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,62.6
Turkiye,TUR,1988,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,63.3
Turkiye,TUR,1983,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,50.6
Turkiye,TUR,1978,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,50.4
Turkiye,TUR,1973,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,36.8
Turkiye,TUR,1968,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,31.6
Turkiye,TUR,1963,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,22.1
Turkiye,TUR,2021,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.121
Turkiye,TUR,2020,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.061
Turkiye,TUR,2019,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.953
Turkiye,TUR,2018,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.684
Turkiye,TUR,2017,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.293
Turkiye,TUR,2016,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.894
Turkiye,TUR,2015,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.787
Turkiye,TUR,2014,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.623
Turkiye,TUR,2013,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.398
Turkiye,TUR,2012,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.838
Turkiye,TUR,2011,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.144
Turkiye,TUR,2010,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,78.221
Turkiye,TUR,2009,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.988
Turkiye,TUR,2008,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.69
Turkiye,TUR,2007,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.442
Turkiye,TUR,2006,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.124
Turkiye,TUR,2005,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.867
Turkiye,TUR,2004,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.564
Turkiye,TUR,2003,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.252
Turkiye,TUR,2002,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.944
Turkiye,TUR,2001,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.623
Turkiye,TUR,2000,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.274
